customerkey,Fullname,age,yearlyincome,numberchildrenathome,englisheducation,englishoccupation,numbercarsowned,City,Gender,MaritalStatus
19741,María Rivera,76,80000.00,0,Graduate Degree,Management,2,Everett,Female,Single
19742,Alexia Russell,76,50000.00,0,Bachelors,Management,2,Bellingham,Female,Married
19743,Holly Rana,75,60000.00,0,Graduate Degree,Management,2,Bellingham,Female,Single
19744,Tamara Cai,75,60000.00,0,Graduate Degree,Management,2,Colma,Female,Married
19745,Kayla Simmons,70,60000.00,0,Graduate Degree,Management,2,National City,Female,Married
19746,Stephanie Sanders,70,70000.00,0,Graduate Degree,Management,2,Haney,Female,Married
19747,Louis Rai,74,50000.00,0,Bachelors,Management,2,Concord,Male,Married
19748,Cory Prasad,71,20000.00,0,High School,Skilled Manual,2,Newcastle,Male,Married
19749,Natalie Jackson,38,70000.00,0,Partial College,Skilled Manual,2,San Diego,Female,Single
19750,Miguel Flores,40,40000.00,0,Partial High School,Clerical,2,Langley,Male,Single
19751,Kaylee Hall,39,40000.00,0,Partial High School,Clerical,2,Metchosin,Female,Single
19752,Ebony Madan,64,20000.00,0,High School,Skilled Manual,2,North Sydney,Female,Married
19753,Lisa Gao,69,20000.00,0,High School,Skilled Manual,2,North Sydney,Female,Married
19754,Francisco Rana,39,40000.00,0,Partial College,Skilled Manual,1,Burien,Male,Single
19755,Lauren Foster,40,40000.00,0,Partial College,Skilled Manual,2,Spokane,Female,Married
19756,Nicolas Yuan,39,60000.00,0,Partial College,Skilled Manual,2,Chula Vista,Male,Single
19757,Allison Allen,41,60000.00,0,Partial College,Skilled Manual,2,Sooke,Female,Married
19758,Alex Wright,40,60000.00,0,Partial College,Skilled Manual,2,Woodland Hills,Male,Single
19759,Sydney Barnes,41,60000.00,0,Partial College,Skilled Manual,2,Redwood City,Female,Married
19760,Sydney Russell,41,60000.00,0,Partial College,Skilled Manual,2,Grossmont,Female,Single
19761,Alan Lu,67,20000.00,1,Partial High School,Clerical,2,Perth,Male,Married
19762,Warren Ma,61,20000.00,1,Partial High School,Clerical,2,Melbourne,Male,Single
19763,Roger Lu,59,30000.00,0,Partial College,Clerical,2,Findon,Male,Married
19764,Wayne Pal,66,20000.00,1,Partial High School,Clerical,2,Seaford,Male,Married
19765,Ruben Patel,63,30000.00,0,High School,Skilled Manual,2,Cloverdale,Male,Married
19766,Edwin Lin,63,30000.00,0,High School,Skilled Manual,2,Malabar,Male,Married
19767,Ross Serrano,37,40000.00,0,Partial High School,Clerical,2,Berkeley,Male,Single
19768,Christopher Jackson,36,40000.00,0,Partial High School,Clerical,2,Colma,Male,Single
19769,Andrea Peterson,36,30000.00,0,Partial College,Skilled Manual,2,Long Beach,Female,Married
19770,Rosa Liang,57,30000.00,0,High School,Skilled Manual,2,Rhodes,Female,Married
19771,Tasha Jai,62,30000.00,0,High School,Skilled Manual,2,Gold Coast,Female,Married
19772,Hector Vazquez,55,80000.00,0,Partial College,Skilled Manual,2,South Melbourne,Male,Single
19773,Ricky Gutierrez,61,80000.00,0,Partial College,Skilled Manual,2,Gold Coast,Male,Married
19774,Brianna Davis,41,40000.00,0,High School,Skilled Manual,2,Olympia,Female,Married
19775,Alisha Cai,42,40000.00,0,High School,Skilled Manual,2,Chula Vista,Female,Single
19776,Judith Murphy,42,40000.00,0,High School,Skilled Manual,2,Daly City,Female,Married
19777,Jonathan Thomas,36,60000.00,0,Partial College,Skilled Manual,2,Los Angeles,Male,Married
19778,Isabella Jones,41,60000.00,0,Partial College,Skilled Manual,2,National City,Female,Married
19779,Emily Foster,44,60000.00,0,Partial College,Skilled Manual,2,Lake Oswego,Female,Single
19780,Brianna White,43,70000.00,0,Partial College,Professional,2,Los Angeles,Female,Single
19781,Alexis Washington,41,60000.00,0,Partial College,Professional,2,Langley,Female,Married
19782,Derek Shan,60,80000.00,0,High School,Skilled Manual,2,South Melbourne,Male,Single
19783,Tony Kumar,54,80000.00,0,High School,Skilled Manual,2,Geelong,Male,Single
19784,Christy Liu,59,80000.00,0,High School,Skilled Manual,2,Townsville,Female,Married
19785,Olivia Ramirez,54,80000.00,0,High School,Skilled Manual,2,Goulburn,Female,Married
19786,Robin Carlson,58,80000.00,0,High School,Skilled Manual,2,Geelong,Female,Married
19787,Alex Hill,59,80000.00,0,High School,Skilled Manual,2,Bendigo,Male,Single
19788,Kristen Hu,53,80000.00,0,High School,Skilled Manual,2,Brisbane,Female,Single
19789,Gloria Munoz,59,80000.00,0,High School,Skilled Manual,2,Matraville,Female,Married
19790,Amy Wu,58,80000.00,0,High School,Skilled Manual,2,North Ryde,Female,Single
19791,Warren Zhou,59,80000.00,0,High School,Skilled Manual,2,Brisbane,Male,Single
19792,Cristina Nara,57,70000.00,0,High School,Professional,2,North Ryde,Female,Single
19793,Tina Smith,58,70000.00,0,High School,Professional,2,Matraville,Female,Single
19794,Danny Ortega,52,70000.00,0,High School,Professional,2,Cloverdale,Male,Single
19795,Casey Navarro,57,100000.00,1,Bachelors,Management,3,Warrnambool,Male,Married
19796,Marshall Xie,58,120000.00,1,Bachelors,Management,4,Goulburn,Male,Single
19797,Clarence Liu,56,130000.00,0,Graduate Degree,Management,3,Melton,Male,Single
19798,Bianca Ma,52,110000.00,1,Bachelors,Management,4,North Sydney,Female,Married
19799,Austin Taylor,44,80000.00,0,Bachelors,Management,1,Woodland Hills,Male,Single
19800,Lauren White,44,80000.00,0,Bachelors,Management,1,Mill Valley,Female,Single
19801,John Lee,37,30000.00,0,High School,Professional,2,N. Vancouver,Male,Single
19802,Sara James,40,30000.00,0,High School,Professional,2,Newton,Female,Single
19803,Jermaine Mehta,37,30000.00,0,Partial High School,Skilled Manual,2,Bremerton,Male,Single
19804,Cameron Foster,37,60000.00,0,Partial College,Professional,2,Corvallis,Male,Single
19805,Mariah Butler,37,60000.00,0,Partial College,Professional,2,Burbank,Female,Single
19806,Nancy Perez,43,60000.00,0,Partial College,Professional,2,Burlingame,Female,Single
19807,Shannon Zhao,58,110000.00,2,Bachelors,Management,1,Silverwater,Female,Married
19808,Brooke Kelly,51,130000.00,1,Graduate Degree,Management,3,Grossmont,Female,Married
19809,Eric Sharma,45,130000.00,1,Graduate Degree,Management,3,Lemon Grove,Male,Married
19810,Oscar Long,59,60000.00,0,High School,Professional,2,Santa Monica,Male,Single
19811,Evan Allen,59,60000.00,0,High School,Professional,2,W. Linn,Male,Married
19812,Sydney Morgan,54,70000.00,1,Partial College,Professional,0,Coronado,Female,Single
19813,Rebecca Perez,60,80000.00,1,Bachelors,Management,0,Issaquah,Female,Married
19814,Blake Washington,60,80000.00,1,Bachelors,Management,1,Burlingame,Male,Married
19815,Christian Thompson,60,80000.00,1,Bachelors,Management,1,Sedro Woolley,Male,Married
19816,Lucas Brown,54,90000.00,0,Partial College,Professional,1,Beaverton,Male,Married
19817,Morgan Flores,55,60000.00,0,High School,Professional,2,Langford,Female,Single
19818,Brianna Anderson,61,60000.00,0,High School,Professional,2,Grossmont,Female,Married
19819,Andrew Brown,61,60000.00,0,High School,Professional,2,National City,Male,Married
19820,Alexandra Coleman,61,60000.00,0,High School,Professional,2,Lincoln Acres,Female,Married
19821,Tabitha Vazquez,50,70000.00,0,Partial College,Professional,2,Beverly Hills,Female,Married
19822,Carlos Adams,46,90000.00,4,Partial College,Professional,3,Langford,Male,Married
19823,Abigail Foster,51,90000.00,4,Partial College,Professional,3,Port Hammond,Female,Married
19824,Jordan Perry,52,90000.00,5,Partial College,Professional,3,Bellingham,Male,Single
19825,Gilbert Ferrier,52,120000.00,2,Bachelors,Management,4,Concord,Male,Married
19826,Clarence Zhao,47,80000.00,3,Bachelors,Management,0,Calgary,Male,Single
19827,Justin Smith,47,80000.00,3,Bachelors,Management,0,Metchosin,Male,Married
19828,Madison Wilson,53,80000.00,3,Bachelors,Management,0,Royal Oak,Female,Married
19829,Lucas Mitchell,51,60000.00,2,Graduate Degree,Professional,0,Royal Oak,Male,Single
19830,Gabrielle Long,47,70000.00,0,Bachelors,Professional,1,Langford,Female,Single
19831,Charles Green,54,70000.00,0,Partial College,Skilled Manual,1,San Carlos,Male,Married
19832,Sheila Hernandez,44,40000.00,3,High School,Skilled Manual,3,Chula Vista,Female,Married
19833,Michelle Kelly,75,50000.00,0,Bachelors,Management,2,Corvallis,Female,Married
19834,Johnny Sharma,74,50000.00,0,Bachelors,Management,2,Burien,Male,Married
19835,Jordan Allen,75,60000.00,0,Graduate Degree,Management,2,Milwaukie,Female,Married
19836,Kevin Jai,74,60000.00,0,Graduate Degree,Management,2,Langford,Male,Married
19837,Philip Jimenez,64,70000.00,0,Bachelors,Management,2,Berkeley,Male,Married
19838,Jared Ramirez,74,70000.00,0,Bachelors,Management,2,W. Linn,Male,Married
19839,Carly Yuan,73,60000.00,0,Graduate Degree,Management,2,Calgary,Female,Married
19840,Jessica James,73,60000.00,0,Graduate Degree,Management,2,Imperial Beach,Female,Married
19841,Alexandria Jenkins,68,70000.00,0,Bachelors,Management,2,El Cajon,Female,Married
19842,Katherine Phillips,74,70000.00,0,Bachelors,Management,2,Bremerton,Female,Married
19843,Connor Kumar,68,70000.00,0,Bachelors,Management,2,Grossmont,Male,Single
19844,Emma Murphy,71,70000.00,0,Bachelors,Management,2,Oak Bay,Female,Married
19845,Fernando Hernandez,74,70000.00,0,Bachelors,Management,2,Yakima,Male,Married
19846,Seth Patterson,73,70000.00,0,Bachelors,Management,2,Salem,Male,Married
19847,Brendan Anand,74,70000.00,0,Bachelors,Management,2,Cliffside,Male,Single
19848,Bryant Malhotra,74,80000.00,0,Bachelors,Management,2,Bremerton,Male,Married
19849,Jorge Wu,67,40000.00,0,High School,Professional,2,Bellflower,Male,Married
19850,Jeremiah Hill,72,40000.00,0,High School,Professional,2,Los Angeles,Male,Married
19851,Louis Pal,72,70000.00,0,Bachelors,Management,2,Burbank,Male,Single
19852,Eric Carter,71,70000.00,0,Bachelors,Management,2,Lynnwood,Male,Single
19853,Ricky Ramos,65,70000.00,0,Bachelors,Management,3,Carson,Male,Married
19854,Katherine Hall,70,70000.00,0,Bachelors,Management,3,Novato,Female,Single
19855,John Smith,63,70000.00,0,Bachelors,Management,3,Port Hammond,Male,Married
19856,Tammy Madan,71,60000.00,0,Bachelors,Management,2,Burbank,Female,Married
19857,Megan Rogers,70,60000.00,0,Bachelors,Management,2,Santa Cruz,Female,Single
19858,Jenna Collins,70,60000.00,0,Bachelors,Management,2,Salem,Female,Married
19859,Lisa Zhao,70,60000.00,0,Bachelors,Management,2,Burlingame,Female,Married
19860,Sara Young,69,70000.00,1,Partial College,Professional,1,Ballard,Female,Single
19861,Caroline Perry,69,70000.00,1,Partial College,Professional,1,Lake Oswego,Female,Married
19862,Emily Harris,68,40000.00,1,High School,Professional,2,Shawnee,Female,Married
19863,Paige Powell,69,60000.00,1,Partial College,Professional,1,Burien,Female,Married
19864,Isaiah Brooks,68,60000.00,1,Partial College,Professional,1,Portland,Male,Married
19865,Hailey Butler,69,60000.00,1,Partial College,Professional,2,Woodburn,Female,Married
19866,Martin Patel,69,60000.00,1,Partial College,Professional,2,Chula Vista,Male,Married
19867,Juan Sanchez,68,60000.00,1,Partial College,Professional,2,Chula Vista,Male,Married
19868,Kyle Jenkins,68,60000.00,1,Bachelors,Management,0,Newport Beach,Male,Single
19869,Carol Brooks,69,70000.00,1,Partial College,Professional,2,West Covina,Female,Married
19870,James Martin,62,40000.00,1,Partial High School,Skilled Manual,2,N. Vancouver,Male,Married
19871,Bryce Rivera,62,60000.00,1,Partial College,Professional,2,Sedro Woolley,Male,Single
19872,Faith Foster,57,40000.00,1,Partial High School,Skilled Manual,2,Cliffside,Female,Married
19873,Dylan Thomas,66,40000.00,1,Partial High School,Skilled Manual,2,Newton,Male,Single
19874,Sara Rogers,54,40000.00,1,Partial High School,Skilled Manual,3,Westminster,Female,Married
19875,Patrick James,67,60000.00,1,Partial College,Professional,2,Bremerton,Male,Married
19876,Nathan Edwards,67,60000.00,1,Partial College,Professional,1,Burlingame,Male,Married
19877,Steve Zheng,61,60000.00,1,Partial College,Professional,1,Chula Vista,Male,Married
19878,Morgan Jackson,66,70000.00,2,Partial College,Professional,1,La Jolla,Female,Married
19879,Ian Green,67,70000.00,2,Partial College,Professional,1,Lemon Grove,Male,Married
19880,Emma Bennett,67,70000.00,2,Partial College,Professional,1,Oakland,Female,Married
19881,Aidan Long,67,80000.00,1,Bachelors,Management,1,Santa Monica,Male,Married
19882,Richard Phillips,67,80000.00,1,Bachelors,Management,1,Torrance,Male,Single
19883,Kevin Young,66,80000.00,1,Bachelors,Management,2,Woodland Hills,Male,Married
19884,James Simmons,58,60000.00,1,High School,Professional,2,Sooke,Male,Married
19885,Isaac Turner,65,60000.00,1,High School,Professional,2,Bellingham,Male,Single
19886,Marcus Butler,65,60000.00,1,High School,Professional,2,Kirkland,Male,Married
19887,Olivia Walker,65,60000.00,1,Partial College,Professional,1,Woodburn,Female,Married
19888,Carson Washington,66,60000.00,1,Partial College,Professional,2,Glendale,Male,Single
19889,Catherine Sanders,65,70000.00,1,Partial High School,Skilled Manual,2,El Cajon,Female,Single
19890,Lee Alvarez,59,70000.00,1,Partial High School,Skilled Manual,2,Coronado,Male,Single
19891,Jennifer Morgan,64,60000.00,1,High School,Professional,2,Everett,Female,Married
19892,Richard Campbell,65,60000.00,1,High School,Professional,2,San Carlos,Male,Married
19893,Evan Baker,60,60000.00,1,High School,Professional,2,Marysville,Male,Single
19894,Elijah Sharma,64,60000.00,1,High School,Professional,2,Bellingham,Male,Single
19895,Ricky Jimenez,60,60000.00,1,High School,Professional,2,Burbank,Male,Married
19896,Kaitlyn Thomas,59,60000.00,1,High School,Professional,2,Oregon City,Female,Married
19897,Gabriella Nelson,64,70000.00,3,Partial College,Professional,1,San Gabriel,Female,Single
19898,Desiree Serrano,59,130000.00,3,Bachelors,Management,4,Stuttgart,Female,Single
19899,Marcus Richardson,48,110000.00,4,Partial College,Professional,3,Saint-Denis,Male,Married
19900,Zoe Richardson,60,120000.00,4,High School,Professional,4,Bottrop,Female,Married
19901,Ronald Sara,52,130000.00,4,Partial College,Professional,3,Sulzbach Taunus,Male,Married
19902,Johnny Pal,59,100000.00,3,Partial College,Professional,4,Saint Germain en Laye,Male,Married
19903,Marcus Nelson,59,100000.00,3,High School,Professional,4,Metz,Male,Single
19904,Jasmine Gray,59,120000.00,4,High School,Professional,4,Ingolstadt,Female,Married
19905,Chelsea Fernandez,55,170000.00,3,Partial College,Professional,4,Wokingham,Female,Single
19906,Armando Muñoz,61,170000.00,3,High School,Professional,4,York,Male,Married
19907,Bruce Diaz,61,100000.00,3,High School,Professional,4,Pantin,Male,Married
19908,Pamela Prasad,61,100000.00,3,High School,Professional,4,Paris,Female,Single
19909,Geoffrey Chandra,62,110000.00,4,Partial College,Professional,4,Bonn,Male,Married
19910,Orlando Rubio,61,130000.00,4,Partial College,Professional,3,Werne,Male,Married
19911,Valerie Chen,60,130000.00,4,Partial College,Professional,3,London,Female,Single
19912,Tara Xie,44,160000.00,4,High School,Professional,3,Newcastle upon Tyne,Female,Married
19913,Jennifer Perez,73,70000.00,1,High School,Professional,2,Bobigny,Female,Married
19914,Willie Ma,73,80000.00,0,Bachelors,Management,2,Roncq,Male,Married
19915,Claudia McDonald,73,100000.00,3,Graduate Degree,Management,4,Mühlheim,Female,Married
19916,Katie Xie,71,170000.00,4,Graduate Degree,Management,2,Watford,Female,Married
19917,Jenny Chander,66,170000.00,4,Bachelors,Management,3,Wokingham,Female,Married
19918,Joy Alonso,72,170000.00,4,Bachelors,Management,3,York,Female,Married
19919,Rebekah Johnsen,66,150000.00,4,Graduate Degree,Management,4,Peterborough,Female,Married
19920,Meredith Sanchez,71,90000.00,0,Partial College,Professional,2,Paris,Female,Single
19921,Cara Cai,65,110000.00,4,Bachelors,Management,4,München,Female,Single
19922,Nancy Gonzalez,61,90000.00,2,High School,Professional,1,Colombes,Female,Single
19923,Joe Prasad,62,100000.00,4,High School,Professional,3,Paris,Male,Married
19924,Douglas Perez,56,120000.00,5,Partial High School,Professional,2,Ingolstadt,Male,Married
19925,Madison Jenkins,62,130000.00,4,Partial College,Professional,4,Kassel,Female,Married
19926,Alexandria Diaz,63,130000.00,4,Partial College,Professional,4,Cheltenham,Female,Married
19927,Ruben Fernandez,62,170000.00,4,High School,Professional,4,W. York,Male,Married
19928,Jaime Sanz,57,170000.00,4,High School,Professional,4,Watford,Female,Married
19929,Dale Chander,58,100000.00,4,Bachelors,Management,3,Les Ulis,Male,Married
19930,Tony Tang,61,110000.00,5,Partial College,Professional,2,Mühlheim,Male,Married
19931,Darryl Xu,57,120000.00,5,Bachelors,Management,2,Salzgitter,Male,Married
19932,Javier Sanz,54,80000.00,1,Partial College,Professional,2,Paris,Male,Single
19933,Nichole Deng,59,120000.00,5,Partial College,Professional,3,Cambridge,Female,Married
19934,Neil Blanco,66,80000.00,2,High School,Professional,2,Berlin,Male,Married
19935,Clinton Navarro,65,100000.00,4,Partial College,Professional,4,Poing,Male,Married
19936,Corey Luo,61,100000.00,4,Partial College,Management,4,Bottrop,Male,Married
19937,Jimmy Gomez,67,100000.00,4,Partial College,Management,4,Kassel,Male,Single
19938,Chelsea Patel,66,150000.00,5,Bachelors,Management,3,London,Female,Married
19939,Alvin Wang,66,160000.00,5,Partial College,Management,3,Stoke-on-Trent,Male,Married
19940,Rosa Ye,50,160000.00,5,Partial College,Management,4,London,Female,Married
19941,Cedric Liang,66,160000.00,5,High School,Management,4,London,Male,Single
19942,Armando Navarro,60,170000.00,5,Partial College,Management,4,Oxon,Male,Single
19943,Walter Carlson,68,90000.00,1,High School,Management,3,Paris,Male,Married
19944,Jonathon Suarez,67,90000.00,1,Partial High School,Skilled Manual,4,Braunschweig,Male,Married
19945,Phillip Garcia,69,80000.00,1,Partial High School,Skilled Manual,4,Orly,Male,Married
19946,Tamara Raje,70,120000.00,5,High School,Management,4,Leeds,Female,Single
19947,Darryl Liu,34,70000.00,0,Bachelors,Professional,2,Sunbury,Male,Single
19948,Lacey Hu,39,70000.00,0,Bachelors,Professional,2,Melbourne,Female,Single
19949,Niñia Anand,38,70000.00,0,Bachelors,Professional,2,North Ryde,Female,Married
19950,Ronnie Lu,39,80000.00,0,Bachelors,Professional,2,Perth,Male,Married
19951,Roy Moreno,38,80000.00,0,Bachelors,Professional,2,Hawthorne,Male,Single
19952,Adrienne Martin,42,80000.00,0,Bachelors,Professional,2,South Melbourne,Female,Single
19953,Darrell Lal,43,70000.00,0,Bachelors,Professional,3,Seaford,Male,Single
19954,Jose Carlson,42,70000.00,0,Bachelors,Professional,3,Geelong,Male,Married
19955,Jake Gao,38,80000.00,0,Bachelors,Professional,3,Geelong,Male,Single
